dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
CALVIN,robot,1st,images/ep_948/frame_056685.png,states/ep_948/state_056685.npy,images/ep_948/frame_056690.png,states/ep_948/state_056690.npy,actions/ep_948/action_056685to056689.npy
CALVIN,robot,1st,images/ep_4191/frame_253595.png,states/ep_4191/state_253595.npy,images/ep_4191/frame_253600.png,states/ep_4191/state_253600.npy,actions/ep_4191/action_253595to253599.npy
CALVIN,robot,1st,images/ep_16617/frame_996325.png,states/ep_16617/state_996325.npy,images/ep_16617/frame_996330.png,states/ep_16617/state_996330.npy,actions/ep_16617/action_996325to996329.npy
CALVIN,robot,1st,images/ep_3081/frame_186258.png,states/ep_3081/state_186258.npy,images/ep_3081/frame_186263.png,states/ep_3081/state_186263.npy,actions/ep_3081/action_186258to186262.npy
CALVIN,robot,1st,images/ep_9780/frame_586710.png,states/ep_9780/state_586710.npy,images/ep_9780/frame_586715.png,states/ep_9780/state_586715.npy,actions/ep_9780/action_586710to586714.npy
CALVIN,robot,1st,images/ep_10173/frame_609574.png,states/ep_10173/state_609574.npy,images/ep_10173/frame_609579.png,states/ep_10173/state_609579.npy,actions/ep_10173/action_609574to609578.npy
CALVIN,robot,1st,images/ep_10606/frame_635812.png,states/ep_10606/state_635812.npy,images/ep_10606/frame_635817.png,states/ep_10606/state_635817.npy,actions/ep_10606/action_635812to635816.npy
CALVIN,robot,1st,images/ep_12515/frame_750315.png,states/ep_12515/state_750315.npy,images/ep_12515/frame_750320.png,states/ep_12515/state_750320.npy,actions/ep_12515/action_750315to750319.npy
CALVIN,robot,1st,images/ep_17577/frame_1054056.png,states/ep_17577/state_1054056.npy,images/ep_17577/frame_1054061.png,states/ep_17577/state_1054061.npy,actions/ep_17577/action_1054056to1054060.npy
CALVIN,robot,1st,images/ep_10230/frame_612806.png,states/ep_10230/state_612806.npy,images/ep_10230/frame_612811.png,states/ep_10230/state_612811.npy,actions/ep_10230/action_612806to612810.npy
CALVIN,robot,1st,images/ep_13682/frame_820307.png,states/ep_13682/state_820307.npy,images/ep_13682/frame_820312.png,states/ep_13682/state_820312.npy,actions/ep_13682/action_820307to820311.npy
CALVIN,robot,1st,images/ep_883/frame_052901.png,states/ep_883/state_052901.npy,images/ep_883/frame_052906.png,states/ep_883/state_052906.npy,actions/ep_883/action_052901to052905.npy
CALVIN,robot,1st,images/ep_1335/frame_080711.png,states/ep_1335/state_080711.npy,images/ep_1335/frame_080716.png,states/ep_1335/state_080716.npy,actions/ep_1335/action_080711to080715.npy
CALVIN,robot,1st,images/ep_11277/frame_675394.png,states/ep_11277/state_675394.npy,images/ep_11277/frame_675399.png,states/ep_11277/state_675399.npy,actions/ep_11277/action_675394to675398.npy
CALVIN,robot,1st,images/ep_12337/frame_739430.png,states/ep_12337/state_739430.npy,images/ep_12337/frame_739435.png,states/ep_12337/state_739435.npy,actions/ep_12337/action_739430to739434.npy
CALVIN,robot,1st,images/ep_8930/frame_535784.png,states/ep_8930/state_535784.npy,images/ep_8930/frame_535789.png,states/ep_8930/state_535789.npy,actions/ep_8930/action_535784to535788.npy
CALVIN,robot,1st,images/ep_15256/frame_914846.png,states/ep_15256/state_914846.npy,images/ep_15256/frame_914851.png,states/ep_15256/state_914851.npy,actions/ep_15256/action_914846to914850.npy
CALVIN,robot,1st,images/ep_12389/frame_742582.png,states/ep_12389/state_742582.npy,images/ep_12389/frame_742587.png,states/ep_12389/state_742587.npy,actions/ep_12389/action_742582to742586.npy
CALVIN,robot,1st,images/ep_13256/frame_794997.png,states/ep_13256/state_794997.npy,images/ep_13256/frame_795002.png,states/ep_13256/state_795002.npy,actions/ep_13256/action_794997to795001.npy
CALVIN,robot,1st,images/ep_14194/frame_851200.png,states/ep_14194/state_851200.npy,images/ep_14194/frame_851205.png,states/ep_14194/state_851205.npy,actions/ep_14194/action_851200to851204.npy
CALVIN,robot,1st,images/ep_14247/frame_854507.png,states/ep_14247/state_854507.npy,images/ep_14247/frame_854512.png,states/ep_14247/state_854512.npy,actions/ep_14247/action_854507to854511.npy
CALVIN,robot,1st,images/ep_17763/frame_1065397.png,states/ep_17763/state_1065397.npy,images/ep_17763/frame_1065402.png,states/ep_17763/state_1065402.npy,actions/ep_17763/action_1065397to1065401.npy
CALVIN,robot,1st,images/ep_1039/frame_062447.png,states/ep_1039/state_062447.npy,images/ep_1039/frame_062452.png,states/ep_1039/state_062452.npy,actions/ep_1039/action_062447to062451.npy
CALVIN,robot,1st,images/ep_14382/frame_862445.png,states/ep_14382/state_862445.npy,images/ep_14382/frame_862450.png,states/ep_14382/state_862450.npy,actions/ep_14382/action_862445to862449.npy
CALVIN,robot,1st,images/ep_12734/frame_763633.png,states/ep_12734/state_763633.npy,images/ep_12734/frame_763638.png,states/ep_12734/state_763638.npy,actions/ep_12734/action_763633to763637.npy
CALVIN,robot,1st,images/ep_2139/frame_128388.png,states/ep_2139/state_128388.npy,images/ep_2139/frame_128393.png,states/ep_2139/state_128393.npy,actions/ep_2139/action_128388to128392.npy
CALVIN,robot,1st,images/ep_10224/frame_612441.png,states/ep_10224/state_612441.npy,images/ep_10224/frame_612446.png,states/ep_10224/state_612446.npy,actions/ep_10224/action_612441to612445.npy
CALVIN,robot,1st,images/ep_5476/frame_328297.png,states/ep_5476/state_328297.npy,images/ep_5476/frame_328302.png,states/ep_5476/state_328302.npy,actions/ep_5476/action_328297to328301.npy
CALVIN,robot,1st,images/ep_12802/frame_767730.png,states/ep_12802/state_767730.npy,images/ep_12802/frame_767735.png,states/ep_12802/state_767735.npy,actions/ep_12802/action_767730to767734.npy
CALVIN,robot,1st,images/ep_10807/frame_647950.png,states/ep_10807/state_647950.npy,images/ep_10807/frame_647955.png,states/ep_10807/state_647955.npy,actions/ep_10807/action_647950to647954.npy
CALVIN,robot,1st,images/ep_8686/frame_520909.png,states/ep_8686/state_520909.npy,images/ep_8686/frame_520914.png,states/ep_8686/state_520914.npy,actions/ep_8686/action_520909to520913.npy
CALVIN,robot,1st,images/ep_1414/frame_085293.png,states/ep_1414/state_085293.npy,images/ep_1414/frame_085298.png,states/ep_1414/state_085298.npy,actions/ep_1414/action_085293to085297.npy
CALVIN,robot,1st,images/ep_779/frame_046636.png,states/ep_779/state_046636.npy,images/ep_779/frame_046641.png,states/ep_779/state_046641.npy,actions/ep_779/action_046636to046640.npy
CALVIN,robot,1st,images/ep_5314/frame_319194.png,states/ep_5314/state_319194.npy,images/ep_5314/frame_319199.png,states/ep_5314/state_319199.npy,actions/ep_5314/action_319194to319198.npy
CALVIN,robot,1st,images/ep_6070/frame_364502.png,states/ep_6070/state_364502.npy,images/ep_6070/frame_364507.png,states/ep_6070/state_364507.npy,actions/ep_6070/action_364502to364506.npy
CALVIN,robot,1st,images/ep_13916/frame_834470.png,states/ep_13916/state_834470.npy,images/ep_13916/frame_834475.png,states/ep_13916/state_834475.npy,actions/ep_13916/action_834470to834474.npy
CALVIN,robot,1st,images/ep_4942/frame_297719.png,states/ep_4942/state_297719.npy,images/ep_4942/frame_297724.png,states/ep_4942/state_297724.npy,actions/ep_4942/action_297719to297723.npy
CALVIN,robot,1st,images/ep_15058/frame_903125.png,states/ep_15058/state_903125.npy,images/ep_15058/frame_903130.png,states/ep_15058/state_903130.npy,actions/ep_15058/action_903125to903129.npy
CALVIN,robot,1st,images/ep_12457/frame_746702.png,states/ep_12457/state_746702.npy,images/ep_12457/frame_746707.png,states/ep_12457/state_746707.npy,actions/ep_12457/action_746702to746706.npy
CALVIN,robot,1st,images/ep_3104/frame_187725.png,states/ep_3104/state_187725.npy,images/ep_3104/frame_187730.png,states/ep_3104/state_187730.npy,actions/ep_3104/action_187725to187729.npy
CALVIN,robot,1st,images/ep_12740/frame_763945.png,states/ep_12740/state_763945.npy,images/ep_12740/frame_763950.png,states/ep_12740/state_763950.npy,actions/ep_12740/action_763945to763949.npy
CALVIN,robot,1st,images/ep_10755/frame_644771.png,states/ep_10755/state_644771.npy,images/ep_10755/frame_644776.png,states/ep_10755/state_644776.npy,actions/ep_10755/action_644771to644775.npy
CALVIN,robot,1st,images/ep_14468/frame_867610.png,states/ep_14468/state_867610.npy,images/ep_14468/frame_867615.png,states/ep_14468/state_867615.npy,actions/ep_14468/action_867610to867614.npy
CALVIN,robot,1st,images/ep_1681/frame_101198.png,states/ep_1681/state_101198.npy,images/ep_1681/frame_101203.png,states/ep_1681/state_101203.npy,actions/ep_1681/action_101198to101202.npy
CALVIN,robot,1st,images/ep_15218/frame_912654.png,states/ep_15218/state_912654.npy,images/ep_15218/frame_912659.png,states/ep_15218/state_912659.npy,actions/ep_15218/action_912654to912658.npy
CALVIN,robot,1st,images/ep_9843/frame_590433.png,states/ep_9843/state_590433.npy,images/ep_9843/frame_590438.png,states/ep_9843/state_590438.npy,actions/ep_9843/action_590433to590437.npy
CALVIN,robot,1st,images/ep_10019/frame_600753.png,states/ep_10019/state_600753.npy,images/ep_10019/frame_600758.png,states/ep_10019/state_600758.npy,actions/ep_10019/action_600753to600757.npy
CALVIN,robot,1st,images/ep_6745/frame_405492.png,states/ep_6745/state_405492.npy,images/ep_6745/frame_405497.png,states/ep_6745/state_405497.npy,actions/ep_6745/action_405492to405496.npy
CALVIN,robot,1st,images/ep_8271/frame_496548.png,states/ep_8271/state_496548.npy,images/ep_8271/frame_496553.png,states/ep_8271/state_496553.npy,actions/ep_8271/action_496548to496552.npy
CALVIN,robot,1st,images/ep_4124/frame_249573.png,states/ep_4124/state_249573.npy,images/ep_4124/frame_249578.png,states/ep_4124/state_249578.npy,actions/ep_4124/action_249573to249577.npy
CALVIN,robot,1st,images/ep_2637/frame_159479.png,states/ep_2637/state_159479.npy,images/ep_2637/frame_159484.png,states/ep_2637/state_159484.npy,actions/ep_2637/action_159479to159483.npy
CALVIN,robot,1st,images/ep_15342/frame_919864.png,states/ep_15342/state_919864.npy,images/ep_15342/frame_919869.png,states/ep_15342/state_919869.npy,actions/ep_15342/action_919864to919868.npy
CALVIN,robot,1st,images/ep_3072/frame_185663.png,states/ep_3072/state_185663.npy,images/ep_3072/frame_185668.png,states/ep_3072/state_185668.npy,actions/ep_3072/action_185663to185667.npy
CALVIN,robot,1st,images/ep_10545/frame_631975.png,states/ep_10545/state_631975.npy,images/ep_10545/frame_631980.png,states/ep_10545/state_631980.npy,actions/ep_10545/action_631975to631979.npy
CALVIN,robot,1st,images/ep_17410/frame_1044147.png,states/ep_17410/state_1044147.npy,images/ep_17410/frame_1044152.png,states/ep_17410/state_1044152.npy,actions/ep_17410/action_1044147to1044151.npy
CALVIN,robot,1st,images/ep_7488/frame_450658.png,states/ep_7488/state_450658.npy,images/ep_7488/frame_450663.png,states/ep_7488/state_450663.npy,actions/ep_7488/action_450658to450662.npy
CALVIN,robot,1st,images/ep_12667/frame_759580.png,states/ep_12667/state_759580.npy,images/ep_12667/frame_759585.png,states/ep_12667/state_759585.npy,actions/ep_12667/action_759580to759584.npy
CALVIN,robot,1st,images/ep_10595/frame_635152.png,states/ep_10595/state_635152.npy,images/ep_10595/frame_635157.png,states/ep_10595/state_635157.npy,actions/ep_10595/action_635152to635156.npy
CALVIN,robot,1st,images/ep_6601/frame_396663.png,states/ep_6601/state_396663.npy,images/ep_6601/frame_396668.png,states/ep_6601/state_396668.npy,actions/ep_6601/action_396663to396667.npy
CALVIN,robot,1st,images/ep_4955/frame_298500.png,states/ep_4955/state_298500.npy,images/ep_4955/frame_298505.png,states/ep_4955/state_298505.npy,actions/ep_4955/action_298500to298504.npy
CALVIN,robot,1st,images/ep_12058/frame_722051.png,states/ep_12058/state_722051.npy,images/ep_12058/frame_722056.png,states/ep_12058/state_722056.npy,actions/ep_12058/action_722051to722055.npy
CALVIN,robot,1st,images/ep_6719/frame_403990.png,states/ep_6719/state_403990.npy,images/ep_6719/frame_403995.png,states/ep_6719/state_403995.npy,actions/ep_6719/action_403990to403994.npy
CALVIN,robot,1st,images/ep_6037/frame_362456.png,states/ep_6037/state_362456.npy,images/ep_6037/frame_362461.png,states/ep_6037/state_362461.npy,actions/ep_6037/action_362456to362460.npy
CALVIN,robot,1st,images/ep_13376/frame_802345.png,states/ep_13376/state_802345.npy,images/ep_13376/frame_802350.png,states/ep_13376/state_802350.npy,actions/ep_13376/action_802345to802349.npy
CALVIN,robot,1st,images/ep_17820/frame_1068748.png,states/ep_17820/state_1068748.npy,images/ep_17820/frame_1068753.png,states/ep_17820/state_1068753.npy,actions/ep_17820/action_1068748to1068752.npy
CALVIN,robot,1st,images/ep_6915/frame_415883.png,states/ep_6915/state_415883.npy,images/ep_6915/frame_415888.png,states/ep_6915/state_415888.npy,actions/ep_6915/action_415883to415887.npy
CALVIN,robot,1st,images/ep_2251/frame_135461.png,states/ep_2251/state_135461.npy,images/ep_2251/frame_135466.png,states/ep_2251/state_135466.npy,actions/ep_2251/action_135461to135465.npy
CALVIN,robot,1st,images/ep_9946/frame_596420.png,states/ep_9946/state_596420.npy,images/ep_9946/frame_596425.png,states/ep_9946/state_596425.npy,actions/ep_9946/action_596420to596424.npy
CALVIN,robot,1st,images/ep_3742/frame_226430.png,states/ep_3742/state_226430.npy,images/ep_3742/frame_226435.png,states/ep_3742/state_226435.npy,actions/ep_3742/action_226430to226434.npy
CALVIN,robot,1st,images/ep_7021/frame_422180.png,states/ep_7021/state_422180.npy,images/ep_7021/frame_422185.png,states/ep_7021/state_422185.npy,actions/ep_7021/action_422180to422184.npy
CALVIN,robot,1st,images/ep_17856/frame_1070948.png,states/ep_17856/state_1070948.npy,images/ep_17856/frame_1070953.png,states/ep_17856/state_1070953.npy,actions/ep_17856/action_1070948to1070952.npy
CALVIN,robot,1st,images/ep_6494/frame_390253.png,states/ep_6494/state_390253.npy,images/ep_6494/frame_390258.png,states/ep_6494/state_390258.npy,actions/ep_6494/action_390253to390257.npy
CALVIN,robot,1st,images/ep_4666/frame_281474.png,states/ep_4666/state_281474.npy,images/ep_4666/frame_281479.png,states/ep_4666/state_281479.npy,actions/ep_4666/action_281474to281478.npy
CALVIN,robot,1st,images/ep_16497/frame_988909.png,states/ep_16497/state_988909.npy,images/ep_16497/frame_988914.png,states/ep_16497/state_988914.npy,actions/ep_16497/action_988909to988913.npy
CALVIN,robot,1st,images/ep_9354/frame_561719.png,states/ep_9354/state_561719.npy,images/ep_9354/frame_561724.png,states/ep_9354/state_561724.npy,actions/ep_9354/action_561719to561723.npy
CALVIN,robot,1st,images/ep_14062/frame_843102.png,states/ep_14062/state_843102.npy,images/ep_14062/frame_843107.png,states/ep_14062/state_843107.npy,actions/ep_14062/action_843102to843106.npy
CALVIN,robot,1st,images/ep_12087/frame_723841.png,states/ep_12087/state_723841.npy,images/ep_12087/frame_723846.png,states/ep_12087/state_723846.npy,actions/ep_12087/action_723841to723845.npy
CALVIN,robot,1st,images/ep_4854/frame_292592.png,states/ep_4854/state_292592.npy,images/ep_4854/frame_292597.png,states/ep_4854/state_292597.npy,actions/ep_4854/action_292592to292596.npy
CALVIN,robot,1st,images/ep_13688/frame_820712.png,states/ep_13688/state_820712.npy,images/ep_13688/frame_820717.png,states/ep_13688/state_820717.npy,actions/ep_13688/action_820712to820716.npy
CALVIN,robot,1st,images/ep_7631/frame_459160.png,states/ep_7631/state_459160.npy,images/ep_7631/frame_459165.png,states/ep_7631/state_459165.npy,actions/ep_7631/action_459160to459164.npy
CALVIN,robot,1st,images/ep_14028/frame_841155.png,states/ep_14028/state_841155.npy,images/ep_14028/frame_841160.png,states/ep_14028/state_841160.npy,actions/ep_14028/action_841155to841159.npy
CALVIN,robot,1st,images/ep_14163/frame_849359.png,states/ep_14163/state_849359.npy,images/ep_14163/frame_849364.png,states/ep_14163/state_849364.npy,actions/ep_14163/action_849359to849363.npy
CALVIN,robot,1st,images/ep_8736/frame_524053.png,states/ep_8736/state_524053.npy,images/ep_8736/frame_524058.png,states/ep_8736/state_524058.npy,actions/ep_8736/action_524053to524057.npy
CALVIN,robot,1st,images/ep_7552/frame_454563.png,states/ep_7552/state_454563.npy,images/ep_7552/frame_454568.png,states/ep_7552/state_454568.npy,actions/ep_7552/action_454563to454567.npy
CALVIN,robot,1st,images/ep_11941/frame_714984.png,states/ep_11941/state_714984.npy,images/ep_11941/frame_714989.png,states/ep_11941/state_714989.npy,actions/ep_11941/action_714984to714988.npy
CALVIN,robot,1st,images/ep_8036/frame_483327.png,states/ep_8036/state_483327.npy,images/ep_8036/frame_483332.png,states/ep_8036/state_483332.npy,actions/ep_8036/action_483327to483331.npy
CALVIN,robot,1st,images/ep_5351/frame_321206.png,states/ep_5351/state_321206.npy,images/ep_5351/frame_321211.png,states/ep_5351/state_321211.npy,actions/ep_5351/action_321206to321210.npy
CALVIN,robot,1st,images/ep_16043/frame_961451.png,states/ep_16043/state_961451.npy,images/ep_16043/frame_961456.png,states/ep_16043/state_961456.npy,actions/ep_16043/action_961451to961455.npy
CALVIN,robot,1st,images/ep_17864/frame_1071412.png,states/ep_17864/state_1071412.npy,images/ep_17864/frame_1071417.png,states/ep_17864/state_1071417.npy,actions/ep_17864/action_1071412to1071416.npy
CALVIN,robot,1st,images/ep_14383/frame_862510.png,states/ep_14383/state_862510.npy,images/ep_14383/frame_862515.png,states/ep_14383/state_862515.npy,actions/ep_14383/action_862510to862514.npy
CALVIN,robot,1st,images/ep_3721/frame_225165.png,states/ep_3721/state_225165.npy,images/ep_3721/frame_225170.png,states/ep_3721/state_225170.npy,actions/ep_3721/action_225165to225169.npy
CALVIN,robot,1st,images/ep_2934/frame_177596.png,states/ep_2934/state_177596.npy,images/ep_2934/frame_177601.png,states/ep_2934/state_177601.npy,actions/ep_2934/action_177596to177600.npy
CALVIN,robot,1st,images/ep_9855/frame_591162.png,states/ep_9855/state_591162.npy,images/ep_9855/frame_591167.png,states/ep_9855/state_591167.npy,actions/ep_9855/action_591162to591166.npy
